,Wikipedia movie ID,Freebase movie ID,Movie release date,Character name,Actor date of birth,Actor gender,Actor height (in meters),Actor ethnicity (Freebase ID),Actor name,Actor age at movie release,Freebase character/actor map ID,Freebase character ID,Freebase actor ID,e.id,Wikipedia Movie id,Movie name,charName,fullName,occurences,max,Persona
7607,1632580,/m/05j6kk,1998-12-15,Isabel Kelly,1967-10-28,F,1.75,/m/09vc4s,Julia Roberts,31.0,/m/0bvq735,/m/0bvq71p,/m/046zh,/m/0bvq735,1632580,Stepmom,Isabel Kelly,Isabel,14,49,50
7608,1632580,/m/05j6kk,1998-12-15,Jackie Harrison,1946-10-04,F,1.7,/m/09vc4s,Susan Sarandon,52.0,/m/0bvq739,/m/0bvq71s,/m/01vwllw,/m/0bvq739,1632580,Stepmom,Jackie Harrison,Jackie,20,14,15
7609,6011641,/m/0fkhml,2006-09-08,Dean Walker,1944-05-16,M,1.68,/m/01g7zj,Danny Trejo,62.0,/m/02vcyt2,/m/0h1j1v9,/m/01xllf,/m/02vcyt2,6011641,Sherrybaby,Dean Walker,Dean,4,2,3
7610,6011641,/m/0fkhml,2006-09-08,Sherry Swanson,1977-11-16,F,1.75,/m/065b6q,Maggie Gyllenhaal,28.0,/m/02vd1ng,/m/05v9gc4,/m/023mdt,/m/02vd1ng,6011641,Sherrybaby,Sherry Swanson,her,60,49,50
7611,72453,/m/0jjy0,2002-07-29,Graham Hess,1956-01-03,M,1.77,/m/03gskx0,Mel Gibson,46.0,/m/0k38r1,/m/05spy6c,/m/0c1pj,/m/0k38r1,72453,Signs,Graham Hess,Graham,37,21,22
7612,72453,/m/0jjy0,2002-07-29,Merrill Hess,1974-10-28,M,1.73,/m/041rx,Joaquin Phoenix,27.0,/m/0k38r6,/m/0bntz3s,/m/018db8,/m/0k38r6,72453,Signs,Merrill Hess,Merrill,11,21,22
7613,72453,/m/0jjy0,2002-07-29,Morgan Hess,1989-07-21,M,1.68,/m/033tf_,Rory Culkin,13.0,/m/03jr1m6,/m/0bntz37,/m/040bzr,/m/03jr1m6,72453,Signs,Morgan Hess,Morgan from the disused coal chute,9,21,22
7614,72453,/m/0jjy0,2002-07-29,Ray Reddy,1970-08-06,M,1.8,/m/04gfy7,M. Night Shyamalan,31.0,/m/0bntz3_,/m/0bntz42,/m/0jrqq,/m/0bntz3_,72453,Signs,Ray Reddy,Ray,7,21,22
7615,3252445,/m/091ckd,1998-01-30,Daryl Zero,1953-12-17,M,1.87,/m/07hwkr,Bill Pullman,44.0,/m/0k8bw4,/m/0cc0fqt,/m/01gy7r,/m/0k8bw4,3252445,Zero Effect,Daryl Zero,Zero,6,10,11
7616,3252445,/m/091ckd,1998-01-30,Steve Arlo,1965-11-30,M,1.73,/m/041rx,Ben Stiller,32.0,/m/0k8bw9,/m/04dr_1b,/m/0mdqp,/m/0k8bw9,3252445,Zero Effect,Steve Arlo,Arlo,7,2,3
7617,3252445,/m/091ckd,1998-01-30,Gregory Stark,1941-04-20,M,1.85,/m/02ctzb,Ryan O'Neal,56.0,/m/0k8bwg,/m/05pstcn,/m/015g_7,/m/0k8bwg,3252445,Zero Effect,Gregory Stark,Stark,12,2,3
7618,13408866,/m/047vp1n,2009-09-11,Nick Twisp,1988-06-07,M,1.746,/m/05sf2x,Michael Cera,21.0,/m/04dk182,/m/07ybr9w,/m/03q3sy,/m/04dk182,13408866,Youth in Revolt,Nick Twisp,him,52,16,17
7619,13408866,/m/047vp1n,2009-09-11,Paul Saunders,1978-06-02,M,1.74,/m/07hwkr,Justin Long,31.0,/m/07r2ks9,/m/07ybr8y,/m/07cjqy,/m/07r2ks9,13408866,Youth in Revolt,Paul Saunders,Paul,6,12,13
7620,13408866,/m/047vp1n,2009-09-11,Jerry,1969-10-01,M,1.73,/m/038723,Zach Galifianakis,39.0,/m/07r2ksw,/m/07ybr9m,/m/02_0d2,/m/07r2ksw,13408866,Youth in Revolt,Jerry,Jerry,9,2,3
7621,13408866,/m/047vp1n,2009-09-11,George Twisp,1957-12-13,M,1.75,/m/0xnvg,Steve Buscemi,51.0,/m/04dk17q,/m/07ybr94,/m/01wbg84,/m/04dk17q,13408866,Youth in Revolt,George Twisp,George,4,17,18
7622,13408866,/m/047vp1n,2009-09-11,Lance Wescott,1954-12-18,M,1.83,/m/0xnvg,Ray Liotta,54.0,/m/04dk17y,/m/07ybr89,/m/02j490,/m/04dk17y,13408866,Youth in Revolt,Lance Wescott,Lance,7,18,19
7623,12834270,/m/02x6w0g,1961-06-01,Jessica Anne Poole,1932-04-01,F,1.57,/m/07hwkr,Debbie Reynolds,29.0,/m/03l230c,/m/0gx9g6g,/m/01mmslz,/m/03l230c,12834270,The Pleasure of His Company,Jessica Anne Poole,Jessica,6,49,50
7624,12405367,/m/02w3v1r,1936-11-29,Pat Glendon,1907-05-26,M,1.93,/m/063k3h,John Wayne,29.0,/m/03l109l,/m/0gyfyn2,/m/043gj,/m/03l109l,12405367,Conflict,Pat Glendon,Glendon,13,34,35
7625,4227273,/m/0br0qn,1988-09-30,Elvira,1951-09-17,F,1.702,/m/07hwkr,Cassandra Peterson,37.0,/m/0jxtn9,/m/0h0z9cf,/m/03b48s,/m/0jxtn9,4227273,Elvira: Mistress of the Dark,Elvira,Elvira of witchcraft and the townsfolk,30,2,3
7626,1260445,/m/04n04q,1994,Gus,1957-08-18,M,1.9,/m/033tf_,Denis Leary,36.0,/m/0k68f3,/m/0h292rm,/m/02g8h,/m/0k68f3,1260445,The Ref,Gus,Gus,11,41,42
7627,36354703,/m/0cmm8w2,1992-02-29,Billie,1942-09-29,F,1.6,/m/041rx,Madeline Kahn,49.0,/m/0csbj3c,/m/0h35d07,/m/02ch1w,/m/0csbj3c,36354703,"For Richer, for Poorer",Billie,the homeless woman Billie,3,2,3
7628,30887985,/m/04j15ll,2005,Jeremy Taylor,1978-06-11,M,1.88,/m/0g8_vp,Joshua Jackson,26.0,/m/04j16v1,/m/0h0xt3h,/m/03_6y,/m/04j16v1,30887985,Shadows in the Sun,Jeremy Taylor,Jeremy,9,2,3
7629,17475150,/m/04g14gk,1975-10-05,Mrs. Marjorie Scarlett,1939-01-09,F,1.689,/m/0g96wd,Susannah York,36.0,/m/0by30j6,/m/0by30j9,/m/01fwf1,/m/0by30j6,17475150,Conduct Unbecoming,Mrs. Marjorie Scarlett,Mrs Marjorie Scarlett,4,2,3
7630,18850952,/m/03clwtw,2008-01-23,John Rambo,1946-07-06,M,1.77,/m/0xnvg,Sylvester Stallone,61.0,/m/040lhs4,/m/04y5k7w,/m/0gn30,/m/040lhs4,18850952,Rambo,John Rambo,Rambo as a simple boatman,17,30,31
7631,1846857,/m/060n29,1989,Dr. Kurtz,1945-06-11,F,1.594,/m/022fdt,Adrienne Barbeau,43.0,/m/02vcv20,/m/0h2jtry,/m/01z7nj,/m/02vcv20,1846857,Cannibal Women in the Avocado Jungle of Death,Dr. Kurtz,Kurtz,6,34,35
7632,1015585,/m/03zf34,2001-09-21,Timothy Walker,1969-03-11,M,1.84,/m/0x67,Terrence Howard,32.0,/m/0jytnp,/m/0c0m003,/m/06g2d1,/m/0jytnp,1015585,Glitter,Timothy Walker,Timothy,9,36,37
7633,1015585,/m/03zf34,2001-09-21,Billie Frank,1970-03-27,F,1.75,/m/04y8_bm,Mariah Carey,31.0,/m/0jytnc,/m/04hyf0_,/m/04xrx,/m/0jytnc,1015585,Glitter,Billie Frank,Billie and her friends ' contacts,29,49,50
7634,1015585,/m/03zf34,2001-09-21,Sylk,1970-09-01,F,1.75,/m/04gfy7,Padma Lakshmi,31.0,/m/0cg7qzz,/m/0csjxx8,/m/043gjf,/m/0cg7qzz,1015585,Glitter,Sylk,Sylk,4,49,50
7635,26066433,/m/0b6jrt_,2010-12-24,Anya Khan,1984-07-16,F,1.74,/m/03w9bjf,Katrina Kaif,26.0,/m/0gm23m5,/m/0gwrd2v,/m/08ch36,/m/0gm23m5,26066433,Tees Mar Khan,Anya Khan,Anya,3,14,15
7636,26066433,/m/0b6jrt_,2010-12-24,Aatish Kapoor,1975-03-28,M,1.75,/m/0dryh9k,Akshaye Khanna,35.0,/m/0gm2c3d,/m/0h79pns,/m/06qxx0,/m/0gm2c3d,26066433,Tees Mar Khan,Aatish Kapoor,"Aatish , Anya , TMK 's mother , Dollar , Soda , Burger and all the villagers",5,6,7
7637,26066433,/m/0b6jrt_,2010-12-24,Tabrez Mirza 'Tees Maar' Khan,1967-09-09,M,1.85,/m/0dryh9k,Akshay Kumar,43.0,/m/0gxrc3y,/m/0gxrc3_,/m/02tq2r,/m/0gxrc3y,26066433,Tees Mar Khan,Tabrez Mirza 'Tees Maar' Khan,he,13,18,19
7638,1188721,/m/04frx1,1944,Lt. Cmdr. Wedge Donovan,1907-05-26,M,1.93,/m/063k3h,John Wayne,36.0,/m/02vd3qr,/m/0gyfxmc,/m/043gj,/m/02vd3qr,1188721,The Fighting Seabees,Lt. Cmdr. Wedge Donovan,Donovan of another approaching enemy column,4,30,31
7639,19592108,/m/04mzsjz,1988,Gabriella,1970-12-12,F,1.69,/m/041rx,Jennifer Connelly,17.0,/m/04j07zg,/m/0gxqtz0,/m/0fgg4,/m/04j07zg,19592108,Some Girls,Gabriella,her,7,49,50
7640,6288907,/m/0f_kz3,1993-08-20,Mary Addie,1970-01-29,F,1.73,/m/07hwkr,Heather Graham,23.0,/m/03jsz1k,/m/0gy257d,/m/016vg8,/m/03jsz1k,6288907,The Ballad of Little Jo,Mary Addie,her,6,26,27
7641,25058025,/m/080jbq9,2010-02-12,Ramesh,1959-08-29,M,1.83,/m/09m6hr,Akkineni Nagarjuna,50.0,/m/0dl84gw,/m/0h18dgd,/m/06pwf6,/m/0dl84gw,25058025,Kedi,Ramesh,his,5,36,37
7642,2257809,/m/06zt8f,1998,Coco Chavez,1971-08-29,F,1.65,/m/0xnvg,Carla Gugino,26.0,/m/02vc_v4,/m/0gxn183,/m/06qgvf,/m/02vc_v4,2257809,Judas Kiss,Coco Chavez,Coco,3,2,3
7643,11922721,/m/02ry6wf,1998-01-23,Lisa Pailey,1973-09-05,F,1.63,/m/06v41q,Rose McGowan,24.0,/m/02vddr6,/m/0gyglgt,/m/01m4yn,/m/02vddr6,11922721,Phantoms,Lisa Pailey,Lisa and Jenny,3,21,22
7644,11922721,/m/02ry6wf,1998-01-23,Sheriff Bryce Hammond,1972-08-15,M,1.89,/m/07bch9,Ben Affleck,25.0,/m/02vb9jx,/m/04fgm35,/m/0151w_,/m/02vb9jx,11922721,Phantoms,Sheriff Bryce Hammond,Bryce,4,9,10
7645,1205027,/m/04h4c9,2004-10-27,Mathilde,1976-08-09,F,1.6,/m/03ts0c,Audrey Tautou,28.0,/m/0jsyhw,/m/0746dqy,/m/01y9t4,/m/0jsyhw,1205027,A Very Long Engagement,Mathilde,She,5,2,3
7646,13149,/m/03fts,1999-12-23,Brandon,1978-06-02,M,1.74,/m/07hwkr,Justin Long,21.0,/m/02hr47p,/m/02nwf8b,/m/07cjqy,/m/02hr47p,13149,Galaxy Quest,Brandon,Brandon,3,34,35
7647,19078976,/m/047svrl,2009-07-20,George Simmons,1966-09-09,M,1.78,/m/041rx,Adam Sandler,42.0,/m/04lsk79,/m/05pw2kc,/m/0pz91,/m/04lsk79,19078976,Funny People,George Simmons,George hires Ira,53,49,50
7648,19078976,/m/047svrl,2009-07-20,Ira Wright,1982-04-15,M,1.797,/m/041rx,Seth Rogen,27.0,/m/04lsk6p,/m/05pw2m1,/m/05txrz,/m/04lsk6p,19078976,Funny People,Ira Wright,Ira,23,49,50
7649,19078976,/m/047svrl,2009-07-20,Clarke Anderson,1968-08-09,M,1.89,/m/09fqz7,Eric Bana,40.0,/m/04lsk74,/m/05pw2jy,/m/018009,/m/04lsk74,19078976,Funny People,Clarke Anderson,his,18,49,50
7650,19078976,/m/047svrl,2009-07-20,Mark Taylor Jackson,1980-06-26,M,1.68,/m/0xnvg,Jason Schwartzman,29.0,/m/04lsk6_,/m/05pw2l7,/m/02qfhb,/m/04lsk6_,19078976,Funny People,Mark Taylor Jackson,Mark,4,49,50
7651,19626055,/m/04m_qkz,2009-05-08,Salvador Dali,1986-05-13,M,1.85,/m/02ctzb,Robert Pattinson,22.0,/m/04nlkct,/m/05svhnf,/m/062dn7,/m/04nlkct,19626055,Little Ashes,Salvador Dali,Salvador,4,2,3
7652,19554171,/m/04n1s9m,2010-07-29,Butch,1941-02-08,M,1.85,/m/03bkbh,Nick Nolte,69.0,/m/0cfzh7d,/m/0cln3hj,/m/0lkr7,/m/0cfzh7d,19554171,Cats & Dogs: The Revenge of Kitty Galore,Butch,Butch,13,34,35
7653,19554171,/m/04n1s9m,2010-07-29,Catherine,1971-11-25,F,1.65,/m/07hwkr,Christina Applegate,38.0,/m/0chdj1w,/m/0cln3k4,/m/01hcj2,/m/0chdj1w,19554171,Cats & Dogs: The Revenge of Kitty Galore,Catherine,Catherine,16,34,35
7654,19554171,/m/04n1s9m,2010-07-29,Seamus,1973-09-02,M,1.65,/m/0x67,Katt Williams,36.0,/m/0cf_rsc,/m/0cln3kd,/m/08_3pz,/m/0cf_rsc,19554171,Cats & Dogs: The Revenge of Kitty Galore,Seamus,Seamus,8,34,35
7655,19554171,/m/04n1s9m,2010-07-29,Kitty Galore,1945-12-01,F,1.55,/m/048z7l,Bette Midler,64.0,/m/0bl5mqg,/m/0bl5mqj,/m/01dw9z,/m/0bl5mqg,19554171,Cats & Dogs: The Revenge of Kitty Galore,Kitty Galore,"Kitty Galore and Paws , Kitty 's assistant ,",17,29,30
7656,19554171,/m/04n1s9m,2010-07-29,Lou,1973-06-15,M,1.85,/m/02ctzb,Neil Patrick Harris,37.0,/m/0cg575_,/m/0cln3jq,/m/0347db,/m/0cg575_,19554171,Cats & Dogs: The Revenge of Kitty Galore,Lou,Lou,4,5,6
7657,19554171,/m/04n1s9m,2010-07-29,Mr. Tinkles,1970-06-26,M,1.8,/m/04q7gbh,Sean Hayes,40.0,/m/0cg06wk,/m/0bv4v57,/m/033jj1,/m/0cg06wk,19554171,Cats & Dogs: The Revenge of Kitty Galore,Mr. Tinkles,Mr. Tinkles,6,5,6
7658,19554171,/m/04n1s9m,2010-07-29,Shane,1970-06-26,M,1.78,/m/033tf_,Chris O'Donnell,40.0,/m/04q42lk,/m/087dn5f,/m/02pby8,/m/04q42lk,19554171,Cats & Dogs: The Revenge of Kitty Galore,Shane,Shane,3,5,6
7659,10593126,/m/02qjq6k,1981-03-17,Namdev,1920-02-12,M,1.7,/m/0dryh9k,Pran Sikhand,61.0,/m/03jppmc,/m/0h731tc,/m/05nw9m,/m/03jppmc,10593126,Naseeb,Namdev,Namdev,6,36,37
7660,18616886,/m/04gnjpr,1997-03-16,Tokalah,1967-06-04,M,1.87,/m/0dq1q,Michael Greyeyes,29.0,/m/0h_05v_,/m/0h_05w2,/m/04f_5sy,/m/0h_05v_,18616886,Stolen Women: Captured Hearts,Tokalah,Tokalah,7,38,39
7661,5292955,/m/0dc_q9,2002-12-27,Pappu,1963-12-21,M,1.73,/m/0dryh9k,Govinda,39.0,/m/0jw73y,/m/0h77c3m,/m/05_zc7,/m/0jw73y,5292955,"Come, Let's Fall In Love",Pappu,Pappu,12,36,37
7662,5292955,/m/0dc_q9,2002-12-27,Sapna,1978-03-21,F,1.6,/m/02y_9mh,Rani Mukerji,24.0,/m/0jw742,/m/0h74p7_,/m/01zp33,/m/0jw742,5292955,"Come, Let's Fall In Love",Sapna,Sapna,7,49,50
7663,27123043,/m/0bs3vgr,2011-09-04,Brooke Swinkowski,1984-03-10,F,1.71,/m/033tf_,Olivia Wilde,27.0,/m/0dh5gd1,/m/0gwrkkx,/m/04x1_w,/m/0dh5gd1,27123043,Butter,Brooke Swinkowski,her,13,3,4
7664,15048299,/m/03h5wg7,1954-09-08,Jeff Douglas,1916-08-25,M,1.85,/m/07mqps,Van Johnson,38.0,/m/040n4f4,/m/052vktd,/m/049tjg,/m/040n4f4,15048299,Brigadoon,Jeff Douglas,Jeff,9,49,50
7665,5549932,/m/0ds2hb,1990-01-12,Dennis Peck,1949-08-31,M,1.8,/m/033tf_,Richard Gere,40.0,/m/0jzyzv,/m/0gy8twl,/m/01438g,/m/0jzyzv,5549932,Internal Affairs,Dennis Peck,Dennis,3,41,42
7666,5549932,/m/0ds2hb,1990-01-12,Raymond Avilla,1956-04-12,M,1.78,/m/025rpb0,Andy García,33.0,/m/0jzyz_,/m/0h28xsr,/m/01yhd1,/m/0jzyz_,5549932,Internal Affairs,Raymond Avilla,he,13,41,42
7667,5549932,/m/0ds2hb,1990-01-12,Sean Stretch,1981-01-28,M,1.68,/m/09vc4s,Elijah Wood,8.0,/m/02vb826,/m/0gyk514,/m/015t56,/m/02vb826,5549932,Internal Affairs,Sean Stretch,Stretch,9,41,42
7668,1222564,/m/04jrzl,1996-03-22,Jimmy,1957-03-20,M,1.68,/m/0x67,Spike Lee,39.0,/m/0jysyz,/m/0h1nxdh,/m/06pjs,/m/0jysyz,1222564,Girl 6,Jimmy,Jimmy,5,2,3
7669,1996624,/m/06cs1t,1991,Lawrence Garfield,1944-11-17,M,1.52,/m/0xnvg,Danny DeVito,46.0,/m/0k1n4l,/m/0h12jlh,/m/0q9kd,/m/0k1n4l,1996624,Other People's Money,Lawrence Garfield,Garfield,16,18,19
7670,442668,/m/0291gk,1981-06-12,Josephus,1946-02-14,M,1.82,/m/0x67,Gregory Hines,35.0,/m/0jzgcb,/m/0h4zf3k,/m/01qwly,/m/0jzgcb,442668,"History of the World, Part I",Josephus,Josephus,9,34,35
7671,67423,/m/0hqs9,1995-07-14,Sarah Ryback,1978-11-24,F,1.75,/m/013xrm,Katherine Heigl,16.0,/m/0k7k6x,/m/04fgyhz,/m/025b5y,/m/0k7k6x,67423,Under Siege 2: Dark Territory,Sarah Ryback,Sarah and Ryback,17,41,42
7672,67423,/m/0hqs9,1995-07-14,Bobby Zachs,1969-01-01,M,1.83,/m/0x67,Morris Chestnut,26.0,/m/0k7k71,/m/0h2zg25,/m/0hqyy,/m/0k7k71,67423,Under Siege 2: Dark Territory,Bobby Zachs,his,7,35,36
7673,2572851,/m/07nxnw,2007-11-05,Beowulf,1957-02-19,M,1.78,/m/02w7gg,Ray Winstone,50.0,/m/0jv7__,/m/03xp9q,/m/02yxwd,/m/0jv7__,2572851,Beowulf,Beowulf,an elderly Beowulf,36,16,17
7674,2572851,/m/07nxnw,2007-11-05,Wiglaf,1955-03-29,M,1.85,/m/03bkbh,Brendan Gleeson,52.0,/m/02tbc_p,/m/03xksp,/m/053xw6,/m/02tbc_p,2572851,Beowulf,Wiglaf,Wiglaf,10,30,31
7675,2572851,/m/07nxnw,2007-11-05,Grendel,1964-04-20,M,1.85,/m/065b6q,Crispin Glover,43.0,/m/0jv804,/m/0jhmg,/m/023n39,/m/0jv804,2572851,Beowulf,Grendel,Grendel 's,8,16,17
7676,2572851,/m/07nxnw,2007-11-05,Ursula,1979-09-18,F,1.575,/m/03bkbh,Alison Lohman,28.0,/m/02tbb5g,/m/0bvcmf3,/m/053wg3,/m/02tbb5g,2572851,Beowulf,Ursula,Ursula,3,34,35
7677,2572851,/m/07nxnw,2007-11-05,Grendel's mother,1975-06-04,F,1.73,/m/027n1m6,Angelina Jolie,32.0,/m/0jv809,/m/084f1v,/m/0f4vbz,/m/0jv809,2572851,Beowulf,Grendel's mother,Grendel 's mother,24,14,15
7678,24402395,/m/07s7_5q,1993-02-03,Esther Moskowitz,1932-12-07,F,1.7,/m/033tf_,Ellen Burstyn,60.0,/m/07ssc9p,/m/0h5jbvh,/m/019f2f,/m/07ssc9p,24402395,The Cemetery Club,Esther Moskowitz,Esther,5,2,3
7679,265033,/m/01n8hp,1996-11-10,Swackhammer,1944-11-17,M,1.52,/m/0xnvg,Danny DeVito,51.0,/m/03lbnzl,/m/0h12jmh,/m/0q9kd,/m/03lbnzl,265033,Space Jam,Swackhammer,Mister Swackhammer,8,5,6
7680,9317122,/m/0284b56,2007-09-06,Andy Hanson,1967-07-23,M,1.77,/m/033tf_,Philip Seymour Hoffman,40.0,/m/03lyrvp,/m/0bshssg,/m/02qgqt,/m/03lyrvp,9317122,Before the Devil Knows You're Dead,Andy Hanson,"Andy his boss has been trying to get in touch with him , and expresses her frustration with their marriage and Andy 's growing coldness",45,41,42
7681,9317122,/m/0284b56,2007-09-06,Hank Hanson,1970-11-06,M,1.79,/m/07hwkr,Ethan Hawke,36.0,/m/03lyrtx,/m/0bshstf,/m/015v3r,/m/03lyrtx,9317122,Before the Devil Knows You're Dead,Hank Hanson,Hank,10,41,42
7682,9317122,/m/0284b56,2007-09-06,Charles Hanson,1936-05-09,M,1.75,/m/02w7gg,Albert Finney,71.0,/m/03lyrvc,/m/0bshsvr,/m/0b_dy,/m/03lyrvc,9317122,Before the Devil Knows You're Dead,Charles Hanson,Charles,21,41,42
7683,9317122,/m/0284b56,2007-09-06,Gina Hanson,1964-12-04,F,1.64,/m/0xnvg,Marisa Tomei,42.0,/m/03lyrv1,/m/0bshssq,/m/01g257,/m/03lyrv1,9317122,Before the Devil Knows You're Dead,Gina Hanson,her,6,13,14
7684,9317122,/m/0284b56,2007-09-06,Bobby Lasorda,1967-05-16,M,1.88,/m/03bkbh,Brían F. O'Byrne,40.0,/m/04d9xkz,/m/0bshst5,/m/026s_yn,/m/04d9xkz,9317122,Before the Devil Knows You're Dead,Bobby Lasorda,Bobby 's,5,26,27
7685,9317122,/m/0284b56,2007-09-06,Nanette Hanson,1927-09-19,F,1.62,/m/02w7gg,Rosemary Harris,79.0,/m/03lyrv6,/m/0bshssy,/m/07fq1y,/m/03lyrv6,9317122,Before the Devil Knows You're Dead,Nanette Hanson,Nanette,7,41,42
7686,825149,/m/03f5hd,1991-02-15,Princess Anna,1965-01-09,F,1.75,/m/02ctzb,Joely Richardson,26.0,/m/03jp821,/m/05lmjfj,/m/03f4w4,/m/03jp821,825149,King Ralph,Princess Anna,she,4,3,4
7687,825149,/m/03f5hd,1991-02-15,Ralph Hampton Gainesworth Jones,1952-06-20,M,1.88,/m/07hwkr,John Goodman,38.0,/m/0j_hp1,/m/0h03fwq,/m/01nm3s,/m/0j_hp1,825149,King Ralph,Ralph Hampton Gainesworth Jones,Ralph,50,2,3
7688,3610610,/m/09ptdw,1934,John Tobin,1907-05-26,M,1.93,/m/063k3h,John Wayne,26.0,/m/02tbc0n,/m/0gyfytz,/m/043gj,/m/02tbc0n,3610610,The Lawless Frontier,John Tobin,Tobin,7,29,30
7689,1355085,/m/04w7rn,2007-11-27,Marisa Coulter,1967-06-20,F,1.791,/m/03bkbh,Nicole Kidman,40.0,/m/02vcqq9,/m/03hfqp,/m/05dbf,/m/02vcqq9,1355085,The Golden Compass,Marisa Coulter,Mrs. Coulter,12,9,10
7690,1355085,/m/04w7rn,2007-11-27,Lord Asriel,1968-03-02,M,1.78,/m/04_bc8,Daniel Craig,39.0,/m/02vbblr,/m/03hfqb,/m/04shbh,/m/02vbblr,1355085,The Golden Compass,Lord Asriel,Lord Asriel,8,28,29
7691,1355085,/m/04w7rn,2007-11-27,Serafina Pekkala,1980-07-05,F,1.68,/m/03ts0c,Eva Green,27.0,/m/02vd73p,/m/03qc99,/m/02tt1k,/m/02vd73p,1355085,The Golden Compass,Serafina Pekkala,Serafina Pekkala,4,25,26
7692,1355085,/m/04w7rn,2007-11-27,Lee Scoresby,1944-08-09,M,1.88,/m/07bch9,Sam Elliott,63.0,/m/03dzqqf,/m/03r_z1,/m/06m6p7,/m/03dzqqf,1355085,The Golden Compass,Lee Scoresby,her,6,30,31
7693,8509794,/m/0275_l2,1998-03-27,Phil Deedle,1973-09-12,M,1.86,/m/0ffhz3,Paul Walker,24.0,/m/03lwqnz,/m/0gxqx4x,/m/01kgxf,/m/03lwqnz,8509794,Meet the Deedles,Phil Deedle,the Deedles,12,31,32
7694,57585,/m/0ft18,1942-11-26,Victor Laszlo,1908-01-10,M,1.91,/m/019lrz,Paul Henreid,34.0,/m/05286qb,/m/03h9x58,/m/02m2wp,/m/05286qb,57585,Casablanca,Victor Laszlo,him,11,18,19
7695,2918925,/m/08ckv_,2000,Hagitha Utslay,1974-01-23,F,1.651,/m/0ffhvl,Tiffani Thiessen,25.0,/m/0k385t,/m/0gxtsmg,/m/07bsj,/m/0k385t,2918925,Shriek If You Know What I Did Last Friday the Thirteenth,Hagitha Utslay,Hagitha and Doughy,4,17,18
7696,2918925,/m/08ckv_,2000,Doughy,1959-03-06,M,1.88,/m/041rx,Tom Arnold,40.0,/m/0k385z,/m/0h2_prs,/m/029pnn,/m/0k385z,2918925,Shriek If You Know What I Did Last Friday the Thirteenth,Doughy,Doughy,6,17,18
7697,5720183,/m/0f11hp,2007-06-15,Satvinder 'Steve' Singh,1967-01-27,M,1.83,/m/0fng3k,Bobby Deol,40.0,/m/0j_59r,/m/0hg9s7z,/m/040wdl,/m/0j_59r,5720183,Jhoom Barabar Jhoom,Satvinder 'Steve' Singh,him,6,49,50
7698,6947418,/m/0gycdr,1998-09-04,Shankar,1950-06-16,M,1.83,/m/0bpjh3,Mithun Chakraborty,48.0,/m/03js61d,/m/0h8k3wq,/m/04c636,/m/03js61d,6947418,Gunda,Shankar,him,55,35,36
7699,9523372,/m/02phrny,2004,"Rohan ""Ricky"" Verma",1978-06-25,M,1.83,/m/0dryh9k,Aftab Shivdasani,25.0,/m/04d9_b6,/m/0h34b2c,/m/02y_491,/m/04d9_b6,9523372,Shukriya: Till Death Do Us Apart,"Rohan ""Ricky"" Verma",Rohan,8,3,4
7700,9523372,/m/02phrny,2004,Sanam K. Jindal,1982-09-11,F,1.68,/m/0dryh9k,Shriya Saran,21.0,/m/05t88vp,/m/0gyf0sm,/m/09r_wb,/m/05t88vp,9523372,Shukriya: Till Death Do Us Apart,Sanam K. Jindal,Sanam,4,3,4
7701,9523372,/m/02phrny,2004,Sandhya K. Jindal,1960-12-10,F,1.64,/m/02sch9,Rati Agnihotri,43.0,/m/0csbv66,/m/0hl0cr3,/m/06btk1,/m/0csbv66,9523372,Shukriya: Till Death Do Us Apart,Sandhya K. Jindal,Sandhya,4,13,14
7702,27496488,/m/0c014wb,2011-06-10,Maria Ramirez,1989-09-05,F,1.57,/m/041rx,Katerina Graham,21.0,/m/0b_nmrk,/m/0b_nmrm,/m/04n1xdl,/m/0b_nmrk,27496488,Honey 2,Maria Ramirez,her,10,2,3
7703,143814,/m/0125z1,1997-02-14,Isabel Fuentes Whitman,1966-09-02,F,1.57,/m/09k5jvk,Salma Hayek,30.0,/m/02vdb_x,/m/0gxr2l2,/m/06x58,/m/02vdb_x,143814,Fools Rush In,Isabel Fuentes Whitman,Isabel,4,49,50
7704,143814,/m/0125z1,1997-02-14,Alex Whitman,1969-08-19,M,1.83,/m/0g8_vp,Matthew Perry,27.0,/m/02vbj0y,/m/0gykz1k,/m/01hxs4,/m/02vbj0y,143814,Fools Rush In,Alex Whitman,Alex and Isabel,4,49,50
7705,297111,/m/02h4658,1992-01-21,Mr. White,1939-05-13,M,1.71,/m/022dp5,Harvey Keitel,52.0,/m/0k2gg9,/m/0b_l3gh,/m/0klh7,/m/0k2gg9,297111,Reservoir Dogs,Mr. White,Mr White,19,41,42
7706,297111,/m/02h4658,1992-01-21,Nice Guy Eddie Cabot,1965-10-10,M,1.78,/m/041rx,Chris Penn,26.0,/m/0k2ggs,/m/0cgpn3_,/m/04zn7g,/m/0k2ggs,297111,Reservoir Dogs,Nice Guy Eddie Cabot,Eddie,8,41,42
7707,297111,/m/02h4658,1992-01-21,Mr. Pink,1957-12-13,M,1.75,/m/0xnvg,Steve Buscemi,34.0,/m/0k2ggm,/m/03bxc9c,/m/01wbg84,/m/0k2ggm,297111,Reservoir Dogs,Mr. Pink,Mr Pink,6,41,42
